/Q2 (VDDL=0.4) X,/Q2 (VDDL=0.4) Y,/Q2 (VDDL=0.425) X,/Q2 (VDDL=0.425) Y,/Q2 (VDDL=0.45) X,/Q2 (VDDL=0.45) Y,/Q2 (VDDL=0.475) X,/Q2 (VDDL=0.475) Y,/Q2 (VDDL=0.5) X,/Q2 (VDDL=0.5) Y,/Q2 (VDDL=0.525) X,/Q2 (VDDL=0.525) Y,/Q2 (VDDL=0.55) X,/Q2 (VDDL=0.55) Y,/Q2 (VDDL=0.575) X,/Q2 (VDDL=0.575) Y,/Q2 (VDDL=0.6) X,/Q2 (VDDL=0.6) Y,/Q2 (VDDL=0.625) X,/Q2 (VDDL=0.625) Y,/Q2 (VDDL=0.65) X,/Q2 (VDDL=0.65) Y,/Q2 (VDDL=0.675) X,/Q2 (VDDL=0.675) Y,/Q2 (VDDL=0.7) X,/Q2 (VDDL=0.7) Y,/Q2 (VDDL=0.725) X,/Q2 (VDDL=0.725) Y,/Q2 (VDDL=0.75) X,/Q2 (VDDL=0.75) Y,/Q2 (VDDL=0.775) X,/Q2 (VDDL=0.775) Y,/Q2 (VDDL=0.8) X,/Q2 (VDDL=0.8) Y,/Q2 (VDDL=0.825) X,/Q2 (VDDL=0.825) Y,/Q2 (VDDL=0.85) X,/Q2 (VDDL=0.85) Y,/Q2 (VDDL=0.875) X,/Q2 (VDDL=0.875) Y,/Q2 (VDDL=0.9) X,/Q2 (VDDL=0.9) Y
0.3780000000000002,0.415812606718147,0.3780000000000002,0.4158153553508873,0.3780000000000002,0.4158214393285478,0.3780000000000002,0.4158347843908817,0.3780000000000002,0.4158636121847969,0.3780000000000002,0.4159265408203588,0.3780000000000002,0.4160628810902554,0.3780000000000002,0.4163524494027718,0.3780000000000002,0.4169487094915311,0.3780000000000002,0.4181198920241155,0.3780000000000002,0.420275311547865,0.3780000000000002,0.4239034529563002,0.3780000000000002,0.4294237476025852,0.3780000000000002,0.4370222626593764,0.3780000000000002,0.4466547881177971,0.3780000000000002,0.4580728631711568,0.3780000000000002,0.4710044696641266,0.3780000000000002,0.4851847637446824,0.3780000000000002,0.5003889899009969,0.3780000000000002,0.5164356301256026,0.3780000000000002,0.5331504784074825
0.3960000000000002,0.2744086127902561,0.3960000000000002,0.274673915155626,0.3960000000000002,0.2752190235219367,0.3960000000000002,0.2762914261357208,0.3960000000000002,0.2782726977087552,0.3960000000000002,0.2816385673691201,0.3960000000000002,0.2868196705509754,0.3960000000000002,0.2940364813183298,0.3960000000000002,0.3032976574515969,0.3960000000000002,0.3143634422447784,0.3960000000000002,0.3269770806136266,0.3960000000000002,0.3408738790839558,0.3960000000000002,0.3558252147341076,0.3960000000000002,0.3716447214653959,0.3960000000000002,0.3881843086257145,0.3960000000000002,0.4053100934052002,0.3960000000000002,0.4229730168529555,0.3960000000000002,0.4410677498146545,0.3960000000000002,0.4595380379454778,0.3960000000000002,0.4783371576262496,0.3960000000000002,0.4974262886168866
0.4140000000000003,0.1555271754548589,0.4140000000000003,0.1607969570657593,0.4140000000000003,0.1680972110852817,0.4140000000000003,0.1774056809632759,0.4140000000000003,0.1885224449680123,0.4140000000000003,0.2011793430032316,0.4140000000000003,0.2151121500270471,0.4140000000000003,0.2300921881863628,0.4140000000000003,0.2459331414763397,0.4140000000000003,0.2624870229137934,0.4140000000000003,0.2796296469403208,0.4140000000000003,0.2972878965459529,0.4140000000000003,0.3153747608957073,0.4140000000000003,0.3338327352887105,0.4140000000000003,0.3526147837889143,0.4140000000000003,0.3716822195571468,0.4140000000000003,0.3910029842854447,0.4140000000000003,0.4105503011002004,0.4140000000000003,0.4303016094330192,0.4140000000000003,0.4502377452023716,0.4140000000000003,0.4702978528398536
0.4320000000000003,0.09275503998444889,0.4320000000000003,0.1027949622199326,0.4320000000000003,0.1147986655925437,0.4320000000000003,0.1284482504187003,0.4320000000000003,0.1434028348603665,0.4320000000000003,0.1593698782684942,0.4320000000000003,0.1761253122438187,0.4320000000000003,0.1935126101260443,0.4320000000000003,0.2114118357452906,0.4320000000000003,0.2297370486630273,0.4320000000000003,0.2484230598407412,0.4320000000000003,0.2674192814297073,0.4320000000000003,0.2866856619754921,0.4320000000000003,0.3061899362516675,0.4320000000000003,0.3259057192321909,0.4320000000000003,0.3458111489550191,0.4320000000000003,0.3658878986241986,0.4320000000000003,0.3860976770111553,0.4320000000000003,0.4064772040490661,0.4320000000000003,0.4269868132901215,0.4320000000000003,0.4476169067384061
0.4500000000000003,0.06416175288662801,0.4500000000000003,0.07431070127634881,0.4500000000000003,0.08637762623968943,0.4500000000000003,0.1001938240977489,0.4500000000000003,0.1155055142007951,0.4500000000000003,0.1320053534540405,0.4500000000000003,0.1493984790373886,0.4500000000000003,0.1674542553377432,0.4500000000000003,0.1860128129006256,0.4500000000000003,0.2049669031689806,0.4500000000000003,0.2242430205058548,0.4500000000000003,0.2437887180181636,0.4500000000000003,0.2635650478953259,0.4500000000000003,0.2835420946069209,0.4500000000000003,0.3036962461465426,0.4500000000000003,0.3239978672419166,0.4500000000000003,0.344454307925133,0.4500000000000003,0.3650397692549956,0.4500000000000003,0.3857432052630789,0.4500000000000003,0.4065552958802073,0.4500000000000003,0.4274687100720168
0.4680000000000003,0.04810883983819007,0.4680000000000003,0.05760650439313345,0.4680000000000003,0.06884772219726761,0.4680000000000003,0.08175941683523655,0.4680000000000003,0.09622832210883217,0.4680000000000003,0.1120834627547366,0.4680000000000003,0.129090229395967,0.4680000000000003,0.1469628318052961,0.4680000000000003,0.1655237693034417,0.4680000000000003,0.184571115447569,0.4680000000000003,0.2039909862468409,0.4680000000000003,0.2237069054121146,0.4680000000000003,0.2436659060565772,0.4680000000000003,0.2638298005971256,0.4680000000000003,0.2841748548641655,0.4680000000000003,0.3046686055781125,0.4680000000000003,0.3252964776189015,0.4680000000000003,0.3460503685412995,0.4680000000000003,0.3669152931096852,0.4680000000000003,0.3878815260004941,0.4680000000000003,0.408940787135797
0.4860000000000003,0.03781206836761562,0.4860000000000003,0.04659520518588906,0.4860000000000003,0.05696000575666264,0.4860000000000003,0.06886352812137368,0.4860000000000003,0.0822497971189123,0.4860000000000003,0.09704137117378872,0.4860000000000003,0.1131185340299069,0.4860000000000003,0.1303032584794126,0.4860000000000003,0.1483750387993593,0.4860000000000003,0.1671188834631425,0.4860000000000003,0.1863642368831997,0.4860000000000003,0.2059883620616277,0.4860000000000003,0.2259095420693031,0.4860000000000003,0.2460707518835137,0.4860000000000003,0.2664313221635894,0.4860000000000003,0.2869612128795683,0.4860000000000003,0.3076376769475068,0.4860000000000003,0.3284428524967981,0.4860000000000003,0.3493625206138328,0.4860000000000003,0.3703851179305794,0.4860000000000003,0.39150111285905
0.5040000000000003,0.03083623703674769,0.5040000000000003,0.03894161985600994,0.5040000000000003,0.0484959528831388,0.5040000000000003,0.05946633214528151,0.5040000000000003,0.07181507568607665,0.5040000000000003,0.0855001548334155,0.5040000000000003,0.1004659723531534,0.5040000000000003,0.1166264293154296,0.5040000000000003,0.1338443363209186,0.5040000000000003,0.1519397830375762,0.5040000000000003,0.1707204668856294,0.5040000000000003,0.1900207333168522,0.5040000000000003,0.2097163615661666,0.5040000000000003,0.2297197334022498,0.5040000000000003,0.2499694422402242,0.5040000000000003,0.2704215891285872,0.5040000000000003,0.2910438216092802,0.5040000000000003,0.3118117762626807,0.5040000000000003,0.3327065716319421,0.5040000000000003,0.3537132778813257,0.5040000000000003,0.3748198675702924
0.5220000000000004,0.02589261439445702,0.5220000000000004,0.03338102854873438,0.5220000000000004,0.04220854542097155,0.5220000000000004,0.05234689364512751,0.5220000000000004,0.06376513310389151,0.5220000000000004,0.0764333870831054,0.5220000000000004,0.09032102627927735,0.5220000000000004,0.1053860052589358,0.5220000000000004,0.1215636084294292,0.5220000000000004,0.1387487994549853,0.5220000000000004,0.1567946386694859,0.5220000000000004,0.1755331410649764,0.5220000000000004,0.1948088401461862,0.5220000000000004,0.2144981019954048,0.5220000000000004,0.2345099392282826,0.5220000000000004,0.2547789767191693,0.5220000000000004,0.2752579166198701,0.5220000000000004,0.2959118787550107,0.5220000000000004,0.3167145617238882,0.5220000000000004,0.3376456979739768,0.5220000000000004,0.3586893550880897
0.5400000000000004,0.02229299182839699,0.5400000000000004,0.02922801993730762,0.5400000000000004,0.03740921459433615,0.5400000000000004,0.04681091076463084,0.5400000000000004,0.05740491766913869,0.5400000000000004,0.06916546247208621,0.5400000000000004,0.08207010205919832,0.5400000000000004,0.09609504890690557,0.5400000000000004,0.1112099391632386,0.5400000000000004,0.12736614487206,0.5400000000000004,0.1444813512952567,0.5400000000000004,0.1624360115882434,0.5400000000000004,0.1810858383143008,0.5400000000000004,0.2002882067171299,0.5400000000000004,0.2199225317882793,0.5400000000000004,0.2398959760869051,0.5400000000000004,0.2601398475881845,0.5400000000000004,0.2806036341822618,0.5400000000000004,0.3012498101712546,0.5400000000000004,0.3220500272670331,0.5400000000000004,0.3429824719464603
0.5580000000000004,0.01960576745527344,0.5580000000000004,0.0260482358495073,0.5580000000000004,0.03365685660860272,0.5580000000000004,0.0424077015290352,0.5580000000000004,0.05227380797116828,0.5580000000000004,0.06323084209337852,0.5580000000000004,0.07525785733477733,0.5580000000000004,0.08833772052061611,0.5580000000000004,0.1024543681481329,0.5580000000000004,0.1175851384021712,0.5580000000000004,0.1336929885925092,0.5580000000000004,0.150714491494476,0.5580000000000004,0.1685531063700786,0.5580000000000004,0.1870860597593181,0.5580000000000004,0.206184303141021,0.5580000000000004,0.2257321324444609,0.5580000000000004,0.2456362004901859,0.5580000000000004,0.2658251921279979,0.5580000000000004,0.2862456452951563,0.5580000000000004,0.3068574348815705,0.5580000000000004,0.3276301166809307
0.5760000000000004,0.01754954863334172,0.5760000000000004,0.02355538112609743,0.5760000000000004,0.03065758749165325,0.5760000000000004,0.03883355692853452,0.5760000000000004,0.04805694112511336,0.5760000000000004,0.05830341431330802,0.5760000000000004,0.06955230415240242,0.5760000000000004,0.08178778186795102,0.5760000000000004,0.094997880919022,0.5760000000000004,0.1091708977443184,0.5760000000000004,0.1242912765586056,0.5760000000000004,0.1403318689156727,0.5760000000000004,0.1572442637260345,0.5760000000000004,0.1749513770920202,0.5760000000000004,0.1933497545105431,0.5760000000000004,0.2123239152320786,0.5760000000000004,0.2317641772292412,0.5760000000000004,0.2515777899970769,0.5760000000000004,0.2716914874474287,0.5760000000000004,0.2920491669708555,0.5760000000000004,0.3126082039758186
0.5940000000000004,0.01593713371299929,0.5940000000000004,0.02155663638178651,0.5940000000000004,0.02821109364638802,0.5940000000000004,0.03587898469095211,0.5940000000000004,0.04453444270255423,0.5940000000000004,0.05415243537436858,0.5940000000000004,0.06471183829601844,0.5940000000000004,0.07619673394885006,0.5940000000000004,0.08859514117715414,0.5940000000000004,0.1018987856474525,0.5940000000000004,0.11610051494587,0.5940000000000004,0.1311904426319505,0.5940000000000004,0.1471498104722145,0.5940000000000004,0.1639427468731222,0.5940000000000004,0.181508672105045,0.5940000000000004,0.1997613102558752,0.5940000000000004,0.2185982829941938,0.5940000000000004,0.2379166308025379,0.5940000000000004,0.2576251037056646,0.5940000000000004,0.2776491173986366,0.5940000000000004,0.297930259297799
0.6120000000000004,0.01464265627683189,0.6120000000000004,0.01992046642357446,0.6120000000000004,0.02617880102549397,0.6120000000000004,0.03339708821957786,0.6120000000000004,0.04154970556182705,0.6120000000000004,0.0506112445619563,0.6120000000000004,0.06055966935487174,0.6120000000000004,0.07137774343520137,0.6120000000000004,0.08305272812898253,0.6120000000000004,0.09557641232286168,0.6120000000000004,0.1089439719541612,0.6120000000000004,0.1231520891689144,0.6120000000000004,0.138195813212467,0.6120000000000004,0.154063571643758,0.6120000000000004,0.1707301002320906,0.6120000000000004,0.1881488940354988,0.6120000000000004,0.2062488740939431,0.6120000000000004,0.2249400630078076,0.6120000000000004,0.2441266166161532,0.6120000000000004,0.2637195218004232,0.6120000000000004,0.2836434666710581
